эмийн бүртгэл                   280                   3                   
патент                          300                   3                   
эрдэм шинжилгээний байгууллага  319                   13                  
гарын үсэг зурах                326                   10                  
хөндлөнгийн гэрч                326                   13                  
оролцогч                        326, 328              8, 3                
арга хэмжээ                     327                   25                  
шинжээчийн дүгнэлт              336                   18                  
зөвшөөрөл эзэмшигч              337                   13                  
олон улсын байгууллага          345                   5                   
ажил                            348                   3                   
фармакопей                      357, 358              3, 4                
төсөл                           359, 395              16, 10              
ажилтан                         359                   36                  
нийтийн мэдээлэл                372                   11                  
төрийн бус байгууллага          388                   8                   
мэргэжлийн байгууллага          389                   16                  
үүрэг гүйцэтгэгч                389                   19                  
нэгжийн удирдлага               391                   21                  
мэргэжлийн сургалт              394                   5                   
шинжээч                         397                   10                  
