                                38, 41, 52, 53        18, 4, 6, 5         
                                60, 92, 106, 154      19, 12, 15, 10      
                                169, 170, 170, 178    3, 3, 23, 3         
                                190, 195, 203, 211    22, 17, 14, 15      
                                214, 215, 225, 229    17, 18, 13, 26      
                                229, 248, 249, 319    46, 22, 30, 34      
                                329, 332, 353         7, 18, 24           
захиргаа                        27, 34, 35, 41        24, 7, 5, 2         
                                41, 42, 43, 56        7, 6, 2, 6          
                                60, 74, 75, 98        2, 2, 9, 17         
                                99, 100, 107, 125     17, 18, 2, 28       
                                136, 137, 140, 141    15, 24, 33, 6       
                                142, 144, 145, 159    2, 6, 2, 22         
                                163, 164, 166, 169    21, 2, 10, 9        
                                170, 190, 191, 203    21, 20, 7, 12       
                                205, 206, 211, 214    39, 2, 13, 2        
                                215, 225, 229, 246    2, 11, 44, 21       
                                248, 249, 291, 293    12, 25, 5, 10       
                                300, 301, 303, 314    5, 15, 10, 5        
                                330, 350, 353         6, 21, 2            
хөлөг онгоц эзэмшигч            28, 79, 85, 98        14, 9, 18, 11       
                                99, 133, 146, 186     11, 13, 7, 13       
                                253, 260, 261, 267    15, 3, 3, 6         
                                273, 274, 365         24, 2, 6            
хүн                             28, 30, 54, 93        28, 9, 7, 6         
                                94, 95, 219, 240      7, 4, 3, 4          
                                241, 283, 319, 371    19, 7, 19, 14       
                                371, 409              19, 4               
олон улсын гэрээ                29, 53, 172, 175      14, 7, 12, 9        
                                199, 200, 205, 238    10, 7, 17, 3        
эрүүл мэнд                      30, 64, 82            12, 8, 32           
эд хөрөнгө                      30, 82, 85, 86        14, 36, 21, 8       
                                95, 95, 163, 253      5, 13, 14, 23       
                                260, 261, 261, 271    8, 7, 34, 6         
                                271, 272, 279, 371    19, 17, 11, 23      
                                404                   26                  
урьдчилан сэргийлэх             31, 50, 57, 82        11, 5, 12, 44       
                                205, 213, 261, 276    14, 14, 23, 6       
                                277, 304, 307, 316    13, 12, 17, 9       
                                317, 320, 321, 324    25, 8, 12, 3        
төрийн байгууллага              33                    4                   
зохион байгуулагч               36, 40, 52, 54        12, 17, 9, 22       
                                82, 111               8, 13               
газар                           36, 40, 118, 134      9, 6, 8, 11         
                                135, 140, 180, 229    26, 24, 5, 31       
                                234, 235, 235, 252    13, 4, 10, 20       
                                254, 337              5, 12               
шийдвэр                         36, 88, 180, 206      10, 22, 7, 31       
зөвлөмж                         38, 57                6, 6                
үнэлгээ                         38, 264               12, 14              
мэргэжлийн байгууллага          39, 59                11, 19              
хэлэлцээр                       40, 229, 234, 235     9, 33, 15, 12       
боомт                           40, 51, 85, 85        12, 6, 5, 41        
                                194, 196, 232, 233    9, 9, 4, 2          
                                233, 234, 235, 236    11, 3, 19, 15       
                                371                   28                  
мэргэжлийн удирдлага            44                    5                   
эрүүл мэндийг хамгаалах         47                    8                   
арга хэмжээ                     47, 48, 50, 57        16, 8, 10, 14       
                                82, 83, 88, 174       46, 9, 16, 20       
                                202, 258, 307, 404    23, 16, 25, 17      
ажилтан                         52, 387               12, 15              
баталгаажуулах                  53, 137, 174          18, 14, 24          
ажил                            54, 106, 170, 178     21, 2, 6, 4         
                                181                   11                  
санал                           55, 205               12, 36              
шинжлэн шалгах                  57, 212, 213, 214     4, 6, 19, 13        
                                214, 216, 216, 225    21, 19, 34, 4       
осол                            57, 57, 85, 86        2, 9, 12, 4         
                                97, 212, 213, 213     7, 4, 5, 10         
                                213, 214, 214, 215    17, 11, 19, 5       
                                215, 216, 216, 217    9, 2, 17, 2         
                                225, 278, 302         2, 54, 29           
далбааны эзэн улсын хяналт      58, 127, 135, 172     12, 4, 14, 26       
                                180, 208              8, 8                
үйлчилгээ                       58, 120, 135, 208     4, 10, 20, 31       
                                255, 266, 364         24, 15, 12          
орлого                          58                    5                   
стандарт                        60, 109, 175          9, 21, 17           
дүрэм                           60, 79, 175, 233      10, 5, 15, 14       
журам                           60, 75, 79, 82        11, 7, 8, 27        
                                85, 134, 138, 144     43, 9, 13, 4        
                                170, 175, 203, 211    16, 16, 7, 8        
                                225, 233, 279, 336    6, 15, 20, 30       
                                356, 404              36, 31              
бүрэн бүтэн байдал              64, 86                17, 10              
тээвэрлэгч                      64, 234, 285, 286     13, 24, 8, 15       
                                294, 295, 301, 304    9, 10, 10, 8        
                                305, 309, 319, 364    14, 21, 20, 5       
хөвөлтөд тохирсон               65                    4                   
тохиолдол                       72, 88, 91, 92        20, 7, 7, 5         
                                94, 96, 98, 125       10, 11, 10, 10      
                                136, 142, 146, 159    13, 6, 11, 20       
                                202, 205, 208, 215    12, 30, 7, 8        
                                216, 217, 246, 248    29, 12, 19, 10      
                                249, 263, 266, 278    5, 11, 17, 5        
                                302, 327, 331, 340    10, 14, 6, 15       
                                353, 360, 361, 404    14, 25, 15, 6       
гишүүн                          77, 82, 83, 88        8, 30, 4, 12        
                                89, 104, 105, 109     5, 6, 4, 10         
                                111, 113, 148, 177    4, 8, 5, 4          
                                196, 267, 268, 269    25, 11, 13, 11      
                                318, 347              23, 13              
18 нас хүрсэн                   78                    13                  
харьяалалгүй хүн                78                    22                  
мэдэгдэл                        84, 85, 86            4, 58, 2            
эрх бүхий албан тушаалтан       85                    53                  
төлөөлөгчийн газар              85                    48                  
нэхэмжлэл                       85, 148, 364, 364     23, 10, 24, 26      
                                365, 366, 367, 369    3, 9, 3, 5          
                                370, 371, 372, 373    2, 51, 16, 21       
                                374, 375, 376, 376    23, 9, 15, 25       
                                377, 379, 381, 382    7, 5, 19, 6         
                                383, 384, 385, 386    10, 6, 9, 7         
                                387, 387, 395, 398    26, 33, 10, 10      
                                401, 401, 402         3, 8, 6             
талууд                          86, 97, 148, 158      14, 8, 8, 14        
                                161, 186, 194, 197    2, 12, 15, 13       
                                206, 216, 216, 248    30, 14, 31, 18      
                                249, 273, 273, 273    23, 10, 16, 28      
                                274, 337, 353, 363    23, 23, 20, 5       
                                364, 401              27, 5               
тал                             86, 97, 148, 158      14, 8, 8, 14        
                                161, 186, 194, 197    2, 12, 15, 13       
                                206, 216, 216, 248    30, 14, 31, 18      
                                249, 273, 273, 273    23, 10, 16, 28      
                                274, 337, 353, 363    23, 23, 20, 5       
                                364, 401              27, 5               
зорчигч                         88, 89, 278, 278      10, 3, 15, 34       
                                309, 372              20, 2               
гэмт хэрэг                      90, 91                6, 4                
хэрэг бүртгэгч                  91                    8                   
гүйцэтгэгч                      91, 111, 122, 242     12, 10, 3, 25       
                                265, 267, 269, 342    4, 3, 16, 24        
бараа                           93, 94, 95            9, 9, 3             
гэрч                            94, 95                17, 10              
тэмдэглэл                       94, 156, 208, 319     26, 6, 23, 28       
эрх бүхий этгээд                95                    15                  
гэрээ                           96, 253, 253          14, 11, 28          
зөвшөөрөл                       96, 154, 159, 159     18, 20, 26, 30      
                                160, 161, 195, 229    6, 15, 15, 28       
                                271, 291, 300, 314    15, 6, 6, 6         
                                330, 350              7, 22               
шуудан                          98, 217, 223, 272     5, 9, 5, 27         
                                364, 371, 373         10, 12, 8           
мэргэжлийн сургалт              106                   13                  
ажилгүй                         111, 178, 185         8, 16, 3            
туслагч                         116, 278              4, 43               
хүнс                            117, 198, 317         2, 17, 17           
ус                              117, 337, 337, 338    5, 15, 24, 13       
                                347                   9                   
төлбөр                          121, 135, 165, 185    5, 21, 5, 18        
                                255, 265, 272, 274    21, 41, 22, 12      
                                381, 383              18, 9               
эрүүл мэндийн даатгал           122                   7                   
даатгуулагч                     124                   2                   
бүртгэлийн боомт                128, 129, 130, 130    7, 5, 12, 32        
улсын нийслэл                   129                   9                   
зэвсэгт хүчин                   132                   6                   
нээлт                           133                   7                   
монгол улсын олон улсын гэрээ   136                   3                   
үйлдвэрлэгч                     140                   23                  
хүсэлт                          141, 145, 146, 151    4, 8, 16, 8         
                                158, 164, 260, 272    15, 10, 11, 7       
зээл                            147, 162, 163, 163    3, 5, 12, 24        
                                165, 165              4, 14               
гомдол                          148                   9                   
гарын үсэг зурах                151, 164              4, 18               
үл хөдлөх хөрөнгө               161                   7                   
нэхэмжлэгч                      161, 274, 380, 403    11, 21, 2, 4        
хувьцаа                         163                   10                  
хүлээн зөвшөөрөгдсөн байгууллага  168, 176, 206, 242    28, 13, 9, 19       
                                243, 284, 287, 288    6, 7, 23, 9         
                                296, 297, 306, 310    23, 10, 11, 22      
                                311, 323, 324, 326    9, 21, 8, 19        
                                342, 356              20, 38              
хяналт шалгалт                  172, 191, 193, 194    24, 4, 5, 12        
                                196, 197, 198, 200    27, 7, 29, 18       
                                201, 202, 203         7, 7, 4             
салбар                          181, 238              10, 2               
хөтөлбөр                        181                   15                  
мэдээ                           185                   5                   
тайлбар                         185, 234, 283         7, 1, 1             
тодорхойлолт                    185                   8                   
дүгнэлт                         187                   4                   
мэдээлэл                        187, 349              8, 16               
шалгагч                         191, 192, 194, 196    14, 2, 5, 5         
                                197, 198, 198, 199    5, 5, 41, 5         
                                200, 201, 202, 208    5, 5, 5, 18         
эмнэлгийн тусламж, үйлчилгээ    198                   22                  
хөдөлмөрийн нөхцөл              198                   11                  
тайлан                          200, 206              22, 17              
оролцогч                        216, 216              13, 30              
ачаа                            234, 234, 274, 274    20, 21, 13, 19      
                                278, 278, 302, 338    16, 35, 20, 18      
                                338, 372              19, 5               
чөлөөт бүс                      236                   19                  
хөрөнгө оруулалт                236                   25                  
түрээслүүлэх                    236                   24                  
радио холбоо                    242                   12                  
аврах ажиллагаа                 252, 252, 253, 254    17, 28, 8, 8        
                                255, 260, 261, 266    33, 21, 11, 9       
                                267, 269, 271, 279    13, 13, 10, 7       
                                364, 371, 373, 387    8, 9, 6, 4          
шүүх                            255, 292              42, 6               
шүүгч                           255, 292              42, 6               
үр                              263, 377              8, 10               
нэмэгдэл                        265                   46                  
хөрөнгө                         272, 273, 398         26, 32, 2           
төлбөр төлөгч                   273, 273              8, 22               
бохир ус                        282, 308, 309, 311    15, 7, 30, 2        
                                312, 315, 315         2, 3, 10            
агуулах                         282                   14                  
зохиогч                         282, 287, 291, 296    47, 7, 13, 7        
                                300, 310, 314, 360    13, 6, 13, 3        
газрын тос                      285, 286, 288, 290    6, 13, 2, 2         
систем                          292, 315, 323, 330    9, 19, 9, 13        
зохицуулалт                     301, 323, 330         29, 10, 14          
боодол                          304, 305, 306, 307    4, 8, 3, 9          
                                307                   22                  
хог хаягдал                     316, 317, 318, 319    6, 21, 16, 25       
                                319                   38                  
агаарын бохирдол                320                   6                   
агаар                           321, 323              10, 14              
эрчим хүчний үр ашиг            326, 327, 328, 329    25, 15, 5, 13       
даруй                           332                   25                  
орц                             344, 350              18, 17              
суваг                           347, 357              11, 26              
хайхрамжгүй хандсан             365                   10                  
даатгагч                        367                   5                   
усны сав газар                  371                   30                  
усан зам                        371, 371              33, 36              
хохирогч                        371                   17                  
тээш                            372                   6                   
бусад этгээд                    376, 387              12, 30              
асран хамгаалагч, харгалзан дэмжигч  387                   21                  
сан                             392, 393, 394, 395    5, 15, 5, 7         
                                396, 397, 400, 400    3, 3, 3, 7          
                                402, 404, 404         3, 3, 8             
батлан даалт                    397                   12                  
банк                            397                   8                   
шүүхийн шийдвэр                 400                   9                   
төлбөр авагч                    402                   13                  
шинжээч                         408                   10                  
